question,choice,view,segment,year,value
好きなお酒(複数回答),チューハイ・サワー,年代別,20代,2020,78.8
好きなお酒(複数回答),チューハイ・サワー,年代別,20代,2022,70.7
好きなお酒(複数回答),チューハイ・サワー,年代別,20代,2024,69.8
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,1992,
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,1994,
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,1996,
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,1998,
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,2000,
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,2002,
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,2004,
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,2006,
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,2008,
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,2010,
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,2012,
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,2014,
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,2016,58.0
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,2018,60.3
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,2020,67.4
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,2022,69.6
好きなお酒(複数回答),チューハイ・サワー,年代別,30代,2024,70.5
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,1992,
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,1994,
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,1996,
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,1998,
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,2000,
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,2002,
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,2004,
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,2006,
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,2008,
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,2010,
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,2012,
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,2014,
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,2016,54.0
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,2018,56.8
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,2020,61.7
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,2022,64.1
好きなお酒(複数回答),チューハイ・サワー,年代別,40代,2024,63.9
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,1992,
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,1994,
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,1996,
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,1998,
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,2000,
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,2002,
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,2004,
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,2006,
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,2008,
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,2010,
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,2012,
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,2014,
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,2016,48.8
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,2018,48.7
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,2020,54.2
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,2022,57.0
好きなお酒(複数回答),チューハイ・サワー,年代別,50代,2024,57.6
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,1992,
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,1994,
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,1996,
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,1998,
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,2000,
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,2002,
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,2004,
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,2006,
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,2008,
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,2010,
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,2012,
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,2014,
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,2016,31.9
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,2018,34.4
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,2020,40.6
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,2022,40.9
好きなお酒(複数回答),チューハイ・サワー,年代別,60代,2024,47.6
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,1992,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,1994,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,1996,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,1998,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,2000,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,2002,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,2004,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,2006,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,2008,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,2010,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,2012,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,2014,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,2016,62.4
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,2018,65.8
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,2020,74.4
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,2022,67.4
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性20代,2024,64.3
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,1992,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,1994,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,1996,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,1998,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,2000,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,2002,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,2004,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,2006,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,2008,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,2010,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,2012,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,2014,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,2016,55.6
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,2018,54.1
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,2020,66.3
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,2022,66.2
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性30代,2024,66.1
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,1992,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,1994,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,1996,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,1998,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,2000,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,2002,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,2004,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,2006,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,2008,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,2010,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,2012,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,2014,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,2016,47.5
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,2018,53.8
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,2020,58.3
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,2022,60.2
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性40代,2024,60.6
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,1992,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,1994,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,1996,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,1998,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,2000,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,2002,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,2004,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,2006,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,2008,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,2010,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,2012,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,2014,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,2016,42.7
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,2018,43.6
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,2020,47.7
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,2022,53.0
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性50代,2024,51.7
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,1992,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,1994,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,1996,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,1998,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,2000,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,2002,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,2004,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,2006,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,2008,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,2010,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,2012,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,2014,
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,2016,25.4
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,2018,26.3
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,2020,38.3
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,2022,35.8
好きなお酒(複数回答),チューハイ・サワー,年代別(男性),男性60代,2024,42.0
好きなお酒(複数回答),チューハイ・サワー,年代別(女性),女性20代,1992,
